strategy,makespan,completed,tasks_done,tasks_total,fuel_violations,strand_events,stranded_frames,min_fuel,total_truck_distance,active_distance,detour_distance,detour_percentage,uptime_ratio,hold_frames,total_swaps,drone_flight_distance,drone_energy,drone_efficiency_percentage,max_route_length,truck_range,num_tasks,seed,maze,num_trucks,drones_per_station,service_frames,wall_time_s
reactive_drone,1826,True,40,40,0,0,0,1236.0,10231.0,8273.0,1958.0,19.14,0.7551,0,0,0.0,0.0,0.0,1771.43,3000.0,40,5,maze_35x35_loop80_s1.csv,6,1,150,0.01
reactive_drone,1882,True,35,35,0,0,0,1182.0,9596.0,7094.0,2502.0,26.07,0.6282,0,0,0.0,0.0,0.0,1828.57,3000.0,35,6,maze_35x35_loop80_s1.csv,6,1,150,0.01
reactive_drone,1884,True,35,35,0,0,0,1180.0,9664.0,7245.0,2419.0,25.03,0.6409,0,0,0.0,0.0,0.0,1828.57,3000.0,35,7,maze_35x35_loop80_s1.csv,6,1,150,0.01
reactive_drone,1885,True,36,36,0,0,0,1179.0,9497.0,7076.0,2421.0,25.49,0.6256,0,0,0.0,0.0,0.0,1828.57,3000.0,36,8,maze_35x35_loop80_s1.csv,6,1,150,0.01
reactive_drone,2000,True,40,40,0,0,0,1068.0,10393.0,8715.0,1678.0,16.15,0.7262,0,0,0.0,0.0,0.0,1942.86,3000.0,40,9,maze_35x35_loop80_s1.csv,6,1,150,0.01
reactive_drone,2061,True,39,39,0,0,0,1009.0,10118.0,8383.0,1735.0,17.15,0.6779,0,0,0.0,0.0,0.0,2000.0,3000.0,39,10,maze_35x35_loop80_s1.csv,6,1,150,0.01
proactive_fuel,1883,True,38,38,0,0,0,1181.0,10295.0,8189.0,2106.0,20.46,0.7248,0,0,0.0,0.0,0.0,1828.57,3000.0,38,1,maze_35x35_loop80_s1.csv,6,1,150,0.02
proactive_fuel,1826,True,36,36,0,0,0,1236.0,9151.0,7218.0,1933.0,21.12,0.6588,0,0,0.0,0.0,0.0,1771.43,3000.0,36,2,maze_35x35_loop80_s1.csv,6,1,150,0.02
proactive_fuel,1882,True,40,40,0,0,0,1182.0,9890.0,8153.0,1737.0,17.56,0.722,0,0,0.0,0.0,0.0,1828.57,3000.0,40,3,maze_35x35_loop80_s1.csv,6,1,150,0.02
proactive_fuel,1942,True,36,36,0,0,0,1124.0,9716.0,7444.0,2272.0,23.38,0.6389,0,0,0.0,0.0,0.0,1885.71,3000.0,36,4,maze_35x35_loop80_s1.csv,6,1,150,0.02
proactive_fuel,1826,True,40,40,0,0,0,1236.0,10231.0,8273.0,1958.0,19.14,0.7551,0,0,0.0,0.0,0.0,1771.43,3000.0,40,5,maze_35x35_loop80_s1.csv,6,1,150,0.02
proactive_fuel,1882,True,35,35,0,0,0,1182.0,9596.0,7094.0,2502.0,26.07,0.6282,0,0,0.0,0.0,0.0,1828.57,3000.0,35,6,maze_35x35_loop80_s1.csv,6,1,150,0.02
proactive_fuel,1884,True,35,35,0,0,0,1180.0,9664.0,7245.0,2419.0,25.03,0.6409,0,0,0.0,0.0,0.0,1828.57,3000.0,35,7,maze_35x35_loop80_s1.csv,6,1,150,0.02
proactive_fuel,1885,True,36,36,0,0,0,1179.0,9497.0,7076.0,2421.0,25.49,0.6256,0,0,0.0,0.0,0.0,1828.57,3000.0,36,8,maze_35x35_loop80_s1.csv,6,1,150,0.02
proactive_fuel,2000,True,40,40,0,0,0,1068.0,10393.0,8715.0,1678.0,16.15,0.7262,0,0,0.0,0.0,0.0,1942.86,3000.0,40,9,maze_35x35_loop80_s1.csv,6,1,150,0.02
proactive_fuel,2061,True,39,39,0,0,0,1009.0,10118.0,8383.0,1735.0,17.15,0.6779,0,0,0.0,0.0,0.0,2000.0,3000.0,39,10,maze_35x35_loop80_s1.csv,6,1,150,0.02
depot_only,2169,True,38,38,0,0,0,935.0,11660.0,8612.0,3048.0,26.14,0.6617,0,0,0,0.0,0.0,2080.0,3000.0,38,1,maze_50x50_loop60_s1.csv,6,1,150,0.03
depot_only,1923,True,36,36,0,0,0,1169.0,10189.0,7820.0,2369.0,23.25,0.6778,0,0,0,0.0,0.0,1840.0,3000.0,36,2,maze_50x50_loop60_s1.csv,6,1,150,0.03
depot_only,2175,True,40,40,0,0,0,929.0,11137.0,8925.0,2212.0,19.86,0.6839,0,0,0,0.0,0.0,2080.0,3000.0,40,3,maze_50x50_loop60_s1.csv,6,1,150,0.03
depot_only,2091,True,36,36,0,0,0,1009.0,9663.0,8232.0,1431.0,14.81,0.6561,0,0,0,0.0,0.0,2000.0,3000.0,36,4,maze_50x50_loop60_s1.csv,6,1,150,0.03
depot_only,2089,True,40,40,0,0,0,1011.0,10936.0,9326.0,1610.0,14.72,0.7441,0,0,0,0.0,0.0,2000.0,3000.0,40,5,maze_50x50_loop60_s1.csv,6,1,150,0.03
depot_only,1966,True,35,35,0,0,0,1128.0,10664.0,7857.0,2807.0,26.32,0.6661,0,0,0,0.0,0.0,1880.0,3000.0,35,6,maze_50x50_loop60_s1.csv,6,1,150,0.03
depot_only,2091,True,35,35,0,0,0,1009.0,10382.0,7895.0,2487.0,23.95,0.6293,0,0,0,0.0,0.0,2000.0,3000.0,35,7,maze_50x50_loop60_s1.csv,6,1,150,0.03
depot_only,2091,True,36,36,0,0,0,1009.0,11222.0,9310.0,1912.0,17.04,0.7421,0,0,0,0.0,0.0,2000.0,3000.0,36,8,maze_50x50_loop60_s1.csv,6,1,150,0.03
depot_only,2133,True,40,40,0,0,0,969.0,11581.0,8953.0,2628.0,22.69,0.6996,0,0,0,0.0,0.0,2040.0,3000.0,40,9,maze_50x50_loop60_s1.csv,6,1,150,0.03
depot_only,2048,True,39,39,0,0,0,1050.0,10974.0,9283.0,1691.0,15.41,0.7555,0,0,0,0.0,0.0,1960.0,3000.0,39,10,maze_50x50_loop60_s1.csv,6,1,150,0.03
fixed_station_evrp,2169,True,38,38,0,0,0,935.0,11660.0,8612.0,3048.0,26.14,0.6617,0,0,0,0.0,0.0,2080.0,3000.0,38,1,maze_50x50_loop60_s1.csv,6,1,150,0.03
