num_evs,num_tasks,ev_range,timesteps,num_tasks_finished
4,20,110,0,0
4,20,110,0,0
4,20,110,0,0
4,20,110,0,0
4,20,110,0,0
4,20,110,0,0
4,20,110,0,0
4,20,110,0,0
4,20,110,0,0
4,20,110,0,0
4,20,110,0,0
4,20,110,0,0
4,20,110,0,0
4,20,110,0,0
4,20,110,0,0
4,20,110,0,0
4,20,110,0,0
4,20,110,0,0
4,20,110,0,0
4,20,110,0,0
4,20,110,0,0
4,20,110,0,0
4,20,110,0,0
4,20,110,0,0
4,20,110,0,0
4,20,110,1,1
4,20,110,0,0
4,20,110,0,0
4,20,110,0,0
4,20,110,0,0
4,20,110,0,0
4,20,110,0,0
4,20,110,0,0
4,20,110,0,0
4,20,110,0,0
4,20,110,0,0
4,20,110,0,0
4,20,110,0,0
4,20,110,0,0
4,20,110,0,0
4,20,110,0,0
4,20,110,0,0
4,20,110,0,0
4,20,110,0,0
4,20,110,0,0
4,20,110,0,0
4,20,110,0,0
4,20,110,0,0
4,20,110,0,0
4,20,110,0,0
4,20,110,0,0
4,20,110,0,0
4,20,110,0,0
4,20,120,0,0
4,20,120,0,0
4,20,120,0,0
4,20,120,0,0
4,20,120,0,0
4,20,120,0,0
4,20,120,0,0
4,20,120,0,0
4,20,120,0,0
4,20,120,0,0
4,20,120,0,0
4,20,120,0,0
4,20,120,1,1
4,20,120,0,0
4,20,120,0,0
4,20,120,0,0
4,20,120,0,0
4,20,120,0,0
4,20,120,0,0
4,20,120,0,0
4,20,120,0,0
4,20,120,0,0
4,20,120,0,0
4,20,120,0,0
4,20,120,1,1
4,20,120,0,0
4,20,120,0,0
4,20,120,0,0
4,20,120,0,0
4,20,120,0,0
4,20,120,0,0
4,20,120,0,0
4,20,120,0,0
4,20,120,0,0
4,20,120,0,0
4,20,120,0,0
4,20,120,0,0
4,20,120,0,0
4,20,120,0,0
4,20,120,0,0
4,20,120,0,0
4,20,120,0,0
4,20,120,0,0
4,20,120,0,0
4,20,120,0,0
4,20,120,0,0
4,20,120,0,0
4,20,120,0,0
4,20,120,0,0
4,20,120,0,0
4,20,120,0,0
4,20,120,0,0
4,20,120,0,0
4,20,120,0,0
4,20,120,0,0
4,20,120,0,0
4,20,120,0,0
4,20,120,0,0
4,20,120,0,0
4,20,120,0,0
4,20,120,0,0
4,20,120,0,0
4,20,120,0,0
4,20,120,0,0
4,20,120,0,0
4,20,120,0,0
4,20,120,0,0
4,20,120,0,0
4,20,120,0,0
4,20,120,0,0
4,20,120,1,1
4,20,120,0,0
4,20,120,0,0
4,20,120,0,0
4,20,120,0,0
4,20,120,0,0
4,20,120,0,0
4,20,120,0,0
4,20,120,0,0
4,20,120,0,0
4,20,120,0,0
4,20,120,0,0
4,20,120,0,0
4,20,120,0,0
4,20,120,0,0
4,20,120,0,0
4,20,120,0,0
4,20,120,0,0
4,20,120,0,0
4,20,120,0,0
4,20,120,0,0
4,20,120,0,0
4,20,120,0,0
4,20,120,0,0
4,20,120,0,0
4,20,120,0,0
4,20,120,0,0
4,20,120,0,0
4,20,120,0,0
4,20,120,0,0
4,20,130,0,0
4,20,130,0,0
4,20,130,0,0
4,20,130,0,0
4,20,130,0,0
4,20,130,0,0
4,20,130,0,0
4,20,130,0,0
4,20,130,0,0
4,20,130,0,0
4,20,130,0,0
4,20,130,0,0
4,20,130,0,0
4,20,130,0,0
4,20,130,0,0
4,20,130,0,0
4,20,130,0,0
4,20,130,0,0
4,20,130,0,0
4,20,130,0,0
4,20,130,0,0
4,20,130,0,0
4,20,130,0,0
4,20,130,0,0
4,20,130,0,0
4,20,130,0,0
4,20,130,0,0
4,20,130,0,0
4,20,130,0,0
4,20,130,0,0
4,20,130,0,0
4,20,130,0,0
4,20,130,0,0
4,20,130,0,0
4,20,130,0,0
4,20,130,0,0
4,20,130,0,0
4,20,130,0,0
4,20,130,0,0
4,20,130,0,0
4,20,130,0,0
4,20,130,0,0
4,20,130,0,0
4,20,130,0,0
4,20,130,0,0
4,20,130,1,1
4,20,130,0,0
4,20,130,0,0
4,20,130,0,0
4,20,130,0,0
4,20,130,0,0
4,20,130,0,0
4,20,130,0,0
4,20,130,0,0
4,20,130,0,0
4,20,130,0,0
4,20,130,0,0
4,20,130,0,0
4,20,130,0,0
4,20,130,0,0
4,20,130,0,0
4,20,130,0,0
4,20,130,0,0
4,20,130,0,0
4,20,130,0,0
4,20,130,0,0
4,20,130,0,0
4,20,130,0,0
4,20,130,0,0
4,20,130,1,1
4,20,130,0,0
4,20,130,0,0
4,20,130,0,0
4,20,130,0,0
4,20,130,0,0
4,20,130,0,0
4,20,130,0,0
4,20,130,0,0
4,20,130,0,0
4,20,130,0,0
4,20,130,0,0
4,20,130,1,1
4,20,130,0,0
4,20,130,0,0
4,20,130,0,0
4,20,130,0,0
4,20,130,0,0
4,20,130,0,0
4,20,130,0,0
4,20,130,0,0
4,20,130,0,0
4,20,130,1,1
4,20,130,0,0
4,20,130,0,0
4,20,130,0,0
4,20,130,0,0
4,20,130,0,0
4,20,130,0,0
4,20,130,0,0
4,20,130,0,0
4,20,140,0,0
4,20,140,1,1
4,20,140,1,1
4,20,140,0,0
4,20,140,0,0
4,20,140,0,0
4,20,140,0,0
4,20,140,0,0
4,20,140,0,0
4,20,140,0,0
4,20,140,0,0
4,20,140,0,0
4,20,140,0,0
4,20,140,0,0
4,20,140,0,0
4,20,140,0,0
4,20,140,0,0
4,20,140,0,0
4,20,140,0,0
4,20,140,0,0
4,20,140,0,0
4,20,140,0,0
4,20,140,0,0
4,20,140,0,0
4,20,140,0,0
4,20,140,0,0
4,20,140,0,0
4,20,140,0,0
4,20,140,0,0
4,20,140,0,0
4,20,140,0,0
4,20,140,0,0
4,20,140,0,0
4,20,140,0,0
4,20,140,0,0
4,20,140,0,0
4,20,140,0,0
4,20,140,0,0
4,20,140,1,1
4,20,140,0,0
4,20,140,0,0
4,20,140,0,0
4,20,140,0,0
4,20,140,0,0
4,20,140,0,0
4,20,140,0,0
4,20,140,0,0
4,20,140,0,0
4,20,140,0,0
4,20,140,0,0
4,20,140,0,0
4,20,140,0,0
4,20,140,0,0
4,20,140,0,0
4,20,140,0,0
4,20,140,0,0
4,20,140,0,0
4,20,140,0,0
4,20,140,0,0
4,20,140,0,0
4,20,140,0,0
4,20,140,0,0
4,20,140,3,2
4,20,140,0,0
4,20,140,0,0
4,20,140,0,0
4,20,140,0,0
4,20,140,0,0
4,20,140,0,0
4,20,140,1,1
4,20,140,0,0
4,20,140,0,0
4,20,140,0,0
4,20,140,0,0
4,20,140,1,1
4,20,140,0,0
4,20,140,0,0
4,20,140,0,0
4,20,140,0,0
4,20,140,0,0
4,20,140,0,0
4,20,140,0,0
4,20,140,0,0
4,20,140,0,0
4,20,140,0,0
4,20,140,0,0
4,20,140,0,0
4,20,140,0,0
4,20,140,0,0
4,20,140,0,0
4,20,140,0,0
4,20,140,0,0
4,20,140,0,0
4,20,140,0,0
4,20,140,0,0
4,20,140,0,0
4,20,140,0,0
4,20,140,0,0
4,20,140,0,0
4,20,140,0,0
4,20,150,0,0
4,20,150,0,0
4,20,150,0,0
4,20,150,0,0
4,20,150,0,0
4,20,150,0,0
4,20,150,0,0
4,20,150,0,0
4,20,150,1,1
4,20,150,0,0
4,20,150,0,0
4,20,150,0,0
4,20,150,0,0
4,20,150,0,0
4,20,150,0,0
4,20,150,0,0
4,20,150,0,0
4,20,150,0,0
4,20,150,0,0
4,20,150,0,0
4,20,150,0,0
4,20,150,0,0
4,20,150,0,0
4,20,150,0,0
4,20,150,0,0
4,20,150,0,0
4,20,150,0,0
4,20,150,0,0
4,20,150,0,0
4,20,150,0,0
4,20,150,0,0
4,20,150,0,0
4,20,150,0,0
4,20,150,0,0
4,20,150,0,0
4,20,150,0,0
4,20,150,0,0
4,20,150,0,0
4,20,150,0,0
4,20,150,0,0
4,20,150,0,0
4,20,150,0,0
4,20,150,0,0
4,20,150,0,0
4,20,150,0,0
4,20,150,0,0
4,20,150,0,0
4,20,150,0,0
4,20,150,0,0
4,20,150,0,0
4,20,150,0,0
4,20,150,0,0
4,20,150,0,0
4,20,150,0,0
4,20,150,0,0
4,20,150,0,0
4,20,150,0,0
4,20,150,0,0
4,20,150,0,0
4,20,150,0,0
4,20,150,0,0
4,20,150,0,0
4,20,150,0,0
4,20,150,0,0
4,20,150,0,0
4,20,150,0,0
4,20,150,0,0
4,20,150,0,0
4,20,150,0,0
4,20,150,0,0
4,20,150,0,0
4,20,150,0,0
4,20,150,0,0
4,20,150,0,0
4,20,150,0,0
4,20,150,0,0
4,20,150,0,0
4,20,150,0,0
4,20,150,0,0
4,20,150,0,0
4,20,150,0,0
4,20,150,0,0
4,20,150,0,0
4,20,150,1,1
4,20,150,0,0
4,20,150,0,0
4,20,150,0,0
4,20,150,0,0
4,20,150,0,0
4,20,150,0,0
4,20,150,0,0
4,20,150,0,0
4,20,150,0,0
4,20,150,0,0
4,20,150,0,0
4,20,150,0,0
4,20,150,0,0
4,20,150,0,0
4,20,150,1,1
4,20,150,0,0
4,20,160,0,0
4,20,160,0,0
4,20,160,0,0
4,20,160,0,0
4,20,160,0,0
4,20,160,0,0
4,20,160,0,0
4,20,160,0,0
4,20,160,0,0
4,20,160,0,0
4,20,160,0,0
4,20,160,0,0
4,20,160,0,0
4,20,160,0,0
4,20,160,0,0
4,20,160,0,0
4,20,160,0,0
4,20,160,0,0
4,20,160,0,0
4,20,160,0,0
4,20,160,0,0
4,20,160,0,0
4,20,160,0,0
4,20,160,0,0
4,20,160,0,0
4,20,160,1,1
4,20,160,0,0
4,20,160,0,0
4,20,160,0,0
4,20,160,0,0
4,20,160,0,0
4,20,160,0,0
4,20,160,0,0
4,20,160,0,0
4,20,160,0,0
4,20,160,0,0
4,20,160,0,0
4,20,160,0,0
4,20,160,0,0
4,20,160,0,0
4,20,160,0,0
4,20,160,0,0
4,20,160,1,1
4,20,160,0,0
4,20,160,0,0
4,20,160,0,0
4,20,160,0,0
4,20,160,0,0
4,20,160,0,0
4,20,160,0,0
4,20,160,0,0
4,20,160,0,0
4,20,160,0,0
4,20,160,0,0
4,20,160,0,0
4,20,160,0,0
4,20,160,0,0
4,20,160,0,0
4,20,160,0,0
4,20,160,0,0
4,20,160,0,0
4,20,160,0,0
4,20,160,0,0
4,20,160,0,0
4,20,160,0,0
4,20,160,0,0
4,20,160,0,0
4,20,160,0,0
4,20,160,0,0
4,20,160,0,0
4,20,160,0,0
4,20,160,0,0
4,20,160,0,0
4,20,160,0,0
4,20,160,0,0
4,20,160,0,0
4,20,160,0,0
4,20,160,0,0
4,20,160,0,0
4,20,160,0,0
4,20,160,0,0
4,20,160,0,0
4,20,160,0,0
4,20,160,0,0
4,20,160,0,0
4,20,160,0,0
4,20,160,0,0
4,20,160,0,0
4,20,160,0,0
4,20,160,1,1
4,20,160,1,1
4,20,160,1,1
4,20,160,0,0
4,20,160,0,0
4,20,160,0,0
4,20,160,0,0
4,20,160,0,0
4,20,160,1,1
4,20,160,1,1
4,20,160,0,0
4,20,170,0,0
4,20,170,0,0
4,20,170,0,0
4,20,170,0,0
4,20,170,0,0
4,20,170,0,0
4,20,170,0,0
4,20,170,0,0
4,20,170,0,0
4,20,170,0,0
4,20,170,0,0
4,20,170,1,1
4,20,170,0,0
4,20,170,0,0
4,20,170,0,0
4,20,170,0,0
4,20,170,0,0
4,20,170,1,1
4,20,170,0,0
4,20,170,0,0
4,20,170,0,0
4,20,170,0,0
4,20,170,0,0
4,20,170,0,0
4,20,170,1,1
4,20,170,0,0
4,20,170,0,0
4,20,170,0,0
4,20,170,0,0
4,20,170,0,0
4,20,170,0,0
4,20,170,0,0
4,20,170,0,0
4,20,170,0,0
4,20,170,0,0
4,20,170,0,0
4,20,170,0,0
4,20,170,0,0
4,20,170,0,0
4,20,170,0,0
4,20,170,0,0
4,20,170,0,0
4,20,170,0,0
4,20,170,1,1
4,20,170,0,0
4,20,170,0,0
4,20,170,0,0
4,20,170,0,0
4,20,170,0,0
4,20,170,1,1
4,20,170,0,0
4,20,170,0,0
4,20,170,0,0
4,20,170,0,0
4,20,170,0,0
4,20,170,0,0
4,20,170,0,0
4,20,170,0,0
4,20,170,0,0
4,20,170,0,0
4,20,170,0,0
4,20,170,0,0
4,20,170,0,0
4,20,170,0,0
4,20,170,0,0
4,20,170,0,0
4,20,170,1,1
4,20,170,0,0
4,20,170,0,0
4,20,170,0,0
4,20,170,0,0
4,20,170,0,0
4,20,170,0,0
4,20,170,0,0
4,20,170,0,0
4,20,170,0,0
4,20,170,0,0
4,20,170,0,0
4,20,170,0,0
4,20,170,0,0
4,20,170,0,0
4,20,170,0,0
4,20,170,0,0
4,20,170,0,0
4,20,170,0,0
4,20,170,0,0
4,20,170,0,0
4,20,170,0,0
4,20,170,0,0
4,20,170,0,0
4,20,170,0,0
4,20,170,0,0
4,20,170,0,0
4,20,170,0,0
4,20,170,1,1
4,20,170,0,0
4,20,170,0,0
4,20,170,0,0
4,20,170,0,0
4,20,170,0,0
4,20,180,0,0
4,20,180,0,0
4,20,180,0,0
4,20,180,0,0
4,20,180,0,0
4,20,180,0,0
4,20,180,0,0
4,20,180,0,0
4,20,180,0,0
4,20,180,0,0
4,20,180,0,0
4,20,180,0,0
4,20,180,0,0
4,20,180,0,0
4,20,180,1,1
4,20,180,0,0
4,20,180,0,0
4,20,180,0,0
4,20,180,0,0
4,20,180,0,0
4,20,180,0,0
4,20,180,0,0
4,20,180,0,0
4,20,180,0,0
4,20,180,0,0
4,20,180,0,0
4,20,180,0,0
4,20,180,0,0
4,20,180,0,0
4,20,180,0,0
4,20,180,0,0
4,20,180,0,0
4,20,180,0,0
4,20,180,1,1
4,20,180,0,0
4,20,180,0,0
4,20,180,0,0
4,20,180,0,0
4,20,180,0,0
4,20,180,0,0
4,20,180,0,0
4,20,180,0,0
4,20,180,1,1
4,20,180,0,0
4,20,180,0,0
4,20,180,0,0
4,20,180,0,0
4,20,180,1,1
4,20,180,1,1
4,20,180,0,0
4,20,180,1,1
4,20,180,0,0
4,20,180,0,0
4,20,180,0,0
4,20,180,0,0
4,20,180,0,0
4,20,180,0,0
4,20,180,0,0
4,20,180,0,0
4,20,180,0,0
4,20,180,0,0
4,20,180,0,0
4,20,180,0,0
4,20,180,1,1
4,20,180,0,0
4,20,180,0,0
4,20,180,0,0
4,20,180,0,0
4,20,180,0,0
4,20,180,0,0
4,20,180,0,0
4,20,180,0,0
4,20,180,0,0
4,20,180,0,0
4,20,180,0,0
4,20,180,0,0
4,20,180,0,0
4,20,180,0,0
4,20,180,0,0
4,20,180,0,0
4,20,180,0,0
4,20,180,0,0
4,20,180,0,0
4,20,180,0,0
4,20,180,0,0
4,20,180,0,0
4,20,180,0,0
4,20,180,0,0
4,20,180,0,0
4,20,180,0,0
4,20,180,0,0
4,20,180,0,0
4,20,180,0,0
4,20,180,0,0
4,20,180,0,0
4,20,180,0,0
4,20,180,0,0
4,20,180,0,0
4,20,180,0,0
4,20,180,0,0
4,20,190,0,0
4,20,190,0,0
4,20,190,0,0
4,20,190,0,0
4,20,190,0,0
4,20,190,0,0
4,20,190,0,0
4,20,190,0,0
4,20,190,0,0
4,20,190,0,0
4,20,190,0,0
4,20,190,0,0
4,20,190,0,0
4,20,190,0,0
4,20,190,0,0
4,20,190,0,0
4,20,190,0,0
4,20,190,0,0
4,20,190,0,0
4,20,190,0,0
4,20,190,0,0
4,20,190,0,0
4,20,190,0,0
4,20,190,0,0
4,20,190,0,0
4,20,190,0,0
4,20,190,0,0
4,20,190,0,0
4,20,190,0,0
4,20,190,0,0
4,20,190,0,0
4,20,190,0,0
4,20,190,0,0
4,20,190,0,0
4,20,190,0,0
4,20,190,0,0
4,20,190,0,0
4,20,190,0,0
4,20,190,0,0
4,20,190,0,0
4,20,190,0,0
4,20,190,0,0
4,20,190,0,0
4,20,190,1,1
4,20,190,0,0
4,20,190,0,0
4,20,190,0,0
4,20,190,0,0
4,20,190,0,0
4,20,190,0,0
4,20,190,0,0
4,20,190,0,0
4,20,190,0,0
4,20,190,0,0
4,20,190,0,0
4,20,190,0,0
4,20,190,0,0
4,20,190,0,0
4,20,190,0,0
4,20,190,0,0
4,20,190,0,0
4,20,190,0,0
4,20,190,0,0
4,20,190,0,0
4,20,190,0,0
4,20,190,0,0
4,20,190,0,0
4,20,190,0,0
4,20,190,0,0
4,20,190,0,0
4,20,190,0,0
4,20,190,0,0
4,20,190,0,0
4,20,190,1,1
4,20,190,0,0
4,20,190,0,0
4,20,190,0,0
4,20,190,0,0
4,20,190,0,0
4,20,190,0,0
4,20,190,1,1
4,20,190,0,0
4,20,190,0,0
4,20,190,0,0
4,20,190,0,0
4,20,190,0,0
4,20,190,0,0
4,20,190,0,0
4,20,190,0,0
4,20,190,0,0
4,20,190,0,0
4,20,190,0,0
4,20,190,0,0
4,20,190,0,0
4,20,190,0,0
4,20,190,0,0
4,20,190,0,0
4,20,190,0,0
4,20,190,0,0
4,20,190,0,0
4,20,200,0,0
4,20,200,0,0
4,20,200,0,0
4,20,200,0,0
4,20,200,0,0
4,20,200,0,0
4,20,200,1,1
4,20,200,1,1
4,20,200,0,0
4,20,200,0,0
4,20,200,0,0
4,20,200,0,0
4,20,200,0,0
4,20,200,0,0
4,20,200,3,1
4,20,200,0,0
4,20,200,0,0
4,20,200,0,0
4,20,200,0,0
4,20,200,0,0
4,20,200,0,0
4,20,200,0,0
4,20,200,1,1
4,20,200,0,0
4,20,200,0,0
4,20,200,0,0
4,20,200,0,0
4,20,200,0,0
4,20,200,3,1
4,20,200,0,0
4,20,200,0,0
4,20,200,0,0
4,20,200,0,0
4,20,200,0,0
4,20,200,0,0
4,20,200,0,0
4,20,200,0,0
4,20,200,0,0
4,20,200,0,0
4,20,200,0,0
4,20,200,3,1
4,20,200,0,0
4,20,200,0,0
4,20,200,1,1
4,20,200,0,0
4,20,200,0,0
4,20,200,0,0
4,20,200,0,0
4,20,200,0,0
4,20,200,0,0
4,20,200,0,0
4,20,200,0,0
4,20,200,0,0
4,20,200,0,0
4,20,200,3,1
4,20,200,0,0
4,20,200,0,0
4,20,200,0,0
4,20,200,0,0
4,20,200,0,0
4,20,200,0,0
4,20,200,0,0
4,20,200,0,0
4,20,200,0,0
4,20,200,0,0
4,20,200,0,0
4,20,200,0,0
4,20,200,0,0
4,20,200,0,0
4,20,200,0,0
4,20,200,0,0
4,20,200,0,0
4,20,200,0,0
4,20,200,0,0
4,20,200,0,0
4,20,200,0,0
4,20,200,0,0
4,20,200,0,0
4,20,200,0,0
4,20,200,0,0
4,20,200,0,0
4,20,200,3,1
4,20,200,0,0
4,20,200,0,0
4,20,200,0,0
4,20,200,0,0
4,20,200,0,0
4,20,200,0,0
4,20,200,0,0
4,20,200,0,0
4,20,200,0,0
4,20,200,0,0
4,20,200,0,0
4,20,200,0,0
4,20,200,0,0
4,20,200,0,0
4,20,200,0,0
4,20,200,0,0
4,20,200,0,0
4,20,200,0,0
4,20,210,0,0
4,20,210,0,0
4,20,210,0,0
4,20,210,0,0
4,20,210,0,0
4,20,210,0,0
4,20,210,0,0
4,20,210,0,0
4,20,210,0,0
4,20,210,0,0
4,20,210,0,0
4,20,210,0,0
4,20,210,0,0
4,20,210,1,1
4,20,210,0,0
4,20,210,0,0
4,20,210,0,0
4,20,210,0,0
4,20,210,0,0
4,20,210,0,0
4,20,210,0,0
4,20,210,0,0
4,20,210,0,0
4,20,210,0,0
4,20,210,0,0
4,20,210,3,2
4,20,210,0,0
4,20,210,0,0
4,20,210,0,0
4,20,210,0,0
4,20,210,0,0
4,20,210,0,0
4,20,210,0,0
4,20,210,0,0
4,20,210,0,0
4,20,210,0,0
4,20,210,1,1
4,20,210,0,0
4,20,210,1,1
4,20,210,0,0
4,20,210,0,0
4,20,210,0,0
4,20,210,0,0
4,20,210,0,0
4,20,210,3,1
4,20,210,0,0
4,20,210,0,0
4,20,210,0,0
4,20,210,0,0
4,20,210,0,0
4,20,210,0,0
4,20,210,0,0
4,20,210,0,0
4,20,210,0,0
4,20,210,0,0
4,20,210,0,0
4,20,210,0,0
4,20,210,0,0
4,20,210,0,0
4,20,210,0,0
4,20,210,1,1
4,20,210,0,0
4,20,210,0,0
4,20,210,0,0
4,20,210,0,0
4,20,210,0,0
4,20,210,0,0
4,20,210,0,0
4,20,210,0,0
4,20,210,0,0
4,20,210,0,0
4,20,210,0,0
4,20,210,0,0
4,20,210,0,0
4,20,210,0,0
4,20,210,0,0
4,20,210,0,0
4,20,210,0,0
4,20,210,0,0
4,20,210,0,0
4,20,210,0,0
4,20,210,0,0
4,20,210,0,0
4,20,210,0,0
4,20,210,0,0
4,20,210,0,0
4,20,210,0,0
4,20,210,0,0
4,20,210,0,0
4,20,210,0,0
4,20,210,0,0
4,20,210,0,0
4,20,210,0,0
4,20,210,0,0
4,20,210,0,0
4,20,210,0,0
4,20,210,0,0
4,20,210,0,0
4,20,210,0,0
4,20,210,1,1
4,20,220,0,0
4,20,220,0,0
4,20,220,7,2
4,20,220,0,0
4,20,220,0,0
4,20,220,0,0
4,20,220,0,0
4,20,220,3,1
4,20,220,0,0
4,20,220,0,0
4,20,220,0,0
4,20,220,0,0
4,20,220,0,0
4,20,220,0,0
4,20,220,0,0
4,20,220,0,0
4,20,220,0,0
4,20,220,0,0
4,20,220,0,0
4,20,220,0,0
4,20,220,0,0
4,20,220,3,2
4,20,220,0,0
4,20,220,0,0
4,20,220,0,0
4,20,220,0,0
4,20,220,0,0
4,20,220,0,0
4,20,220,0,0
4,20,220,0,0
4,20,220,0,0
4,20,220,0,0
4,20,220,0,0
4,20,220,0,0
4,20,220,0,0
4,20,220,3,1
4,20,220,0,0
4,20,220,0,0
4,20,220,0,0
4,20,220,0,0
4,20,220,0,0
4,20,220,0,0
4,20,220,0,0
4,20,220,0,0
4,20,220,0,0
4,20,220,3,2
4,20,220,0,0
4,20,220,0,0
4,20,220,0,0
4,20,220,1,1
4,20,220,0,0
4,20,220,3,1
4,20,220,0,0
4,20,220,0,0
4,20,220,0,0
4,20,220,0,0
4,20,220,0,0
4,20,220,0,0
4,20,220,0,0
4,20,220,0,0
4,20,220,0,0
4,20,220,0,0
4,20,220,0,0
4,20,220,0,0
4,20,220,0,0
4,20,220,0,0
4,20,220,0,0
4,20,220,0,0
4,20,220,0,0
4,20,220,0,0
4,20,220,3,1
4,20,220,0,0
4,20,220,0,0
4,20,220,0,0
4,20,220,0,0
4,20,220,0,0
4,20,220,0,0
4,20,220,0,0
4,20,220,0,0
4,20,220,0,0
4,20,220,3,2
4,20,220,0,0
4,20,220,0,0
4,20,220,0,0
4,20,220,3,1
4,20,220,0,0
4,20,220,0,0
4,20,220,0,0
4,20,220,0,0
4,20,220,0,0
4,20,220,0,0
4,20,220,0,0
4,20,220,3,1
4,20,220,3,1
4,20,220,1,1
4,20,220,0,0
4,20,220,0,0
4,20,220,0,0
4,20,220,0,0
4,20,220,0,0
4,20,230,0,0
4,20,230,0,0
4,20,230,0,0
4,20,230,0,0
4,20,230,0,0
4,20,230,0,0
4,20,230,0,0
4,20,230,0,0
4,20,230,0,0
4,20,230,0,0
4,20,230,0,0
4,20,230,0,0
4,20,230,0,0
4,20,230,0,0
4,20,230,0,0
4,20,230,3,1
4,20,230,0,0
4,20,230,0,0
4,20,230,0,0
4,20,230,0,0
4,20,230,0,0
4,20,230,0,0
4,20,230,0,0
4,20,230,0,0
4,20,230,3,1
4,20,230,0,0
4,20,230,0,0
4,20,230,0,0
4,20,230,0,0
4,20,230,0,0
4,20,230,0,0
4,20,230,0,0
4,20,230,0,0
4,20,230,1,1
4,20,230,0,0
4,20,230,0,0
4,20,230,0,0
4,20,230,0,0
4,20,230,0,0
4,20,230,0,0
4,20,230,0,0
4,20,230,0,0
4,20,230,0,0
4,20,230,0,0
4,20,230,0,0
4,20,230,0,0
4,20,230,0,0
4,20,230,0,0
4,20,230,0,0
4,20,230,0,0
4,20,230,0,0
4,20,230,0,0
4,20,230,0,0
4,20,230,0,0
4,20,230,0,0
4,20,230,0,0
4,20,230,1,1
4,20,230,0,0
4,20,230,0,0
4,20,230,0,0
4,20,230,0,0
4,20,230,0,0
4,20,230,0,0
4,20,230,0,0
4,20,230,0,0
4,20,230,0,0
4,20,230,0,0
4,20,230,0,0
4,20,230,0,0
4,20,230,0,0
4,20,230,0,0
4,20,230,0,0
4,20,230,3,1
4,20,230,0,0
4,20,230,0,0
4,20,230,0,0
4,20,230,1,1
4,20,230,1,1
4,20,230,0,0
4,20,230,0,0
4,20,230,0,0
4,20,230,0,0
4,20,230,0,0
4,20,230,0,0
4,20,230,0,0
4,20,230,0,0
4,20,230,3,1
4,20,230,0,0
4,20,230,0,0
4,20,230,0,0
4,20,230,0,0
4,20,230,0,0
4,20,230,0,0
4,20,230,0,0
